cell,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio12,bio13,bio14,bio15,bio18,bio19,X0,X11,X12,X21,X22,X23,X24,X31,X41,X42,X43,X52,X71,X81,X82,X90,X95,x,y,dominant_cover,has_open_water,has_deciduous_forest,has_evergreen_forest,has_mixed_forest,has_shrub_or_scrub,has_grassland_or_herbaceous,has_pasture_or_hay,has_cultivated_crops,has_other,has_developed,has_wetlands
8798,-6.0,148.0,39.0,7858.0,190.0,-183.0,373.0,92.0,8.0,96.0,570.0,61.0,37.0,16.0,158.0,141.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.416666666667,39.25,Evergreen Forest,False,False,True,False,False,False,False,False,False,False,False
8799,-11.0,140.0,38.0,7749.0,179.0,-181.0,360.0,86.0,1.0,91.0,604.0,67.0,38.0,18.0,175.0,140.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.083333333333,39.25,Evergreen Forest,False,False,True,False,False,False,False,False,False,False,False
8807,71.0,168.0,42.0,7883.0,280.0,-116.0,396.0,176.0,-26.0,176.0,443.0,70.0,10.0,57.0,191.0,36.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-104.75,39.25,Grassland/Herbaceous,False,False,False,False,False,True,False,False,False,False,False
8833,127.0,119.0,30.0,9626.0,322.0,-73.0,395.0,226.0,-3.0,245.0,964.0,133.0,27.0,46.0,346.0,92.0,0.0,0.0,0,0.0,0.28374177217483504,0.0,0.0,0.0,0.619315207004547,0.0,0.0,0.0,0.0,0.0969430431723595,0.0,0.0,0.0,-94.9166666666667,39.25,Deciduous Forest,False,True,False,False,False,False,True,False,False,True,False
8835,125.0,112.0,28.0,9766.0,316.0,-74.0,390.0,225.0,-6.0,246.0,966.0,125.0,30.0,43.0,340.0,100.0,0.0,0.0,0,0.10928296297788599,0.17436820268631,0.0,0.7163488268852231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-94.5833333333333,39.25,Developed,False,False,False,False,False,False,False,False,False,True,False
8856,114.0,120.0,31.0,9170.0,300.0,-76.0,376.0,208.0,-11.0,227.0,1106.0,122.0,62.0,20.0,321.0,214.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.43007880449295,0.0,0.0,0.0,0.5699211955070501,0.0,0.0,0.0,0.0,-86.75,39.25,Grassland/Herbaceous,False,True,False,False,False,True,False,False,False,False,False
8857,115.0,118.0,31.0,9110.0,299.0,-73.0,372.0,208.0,-9.0,227.0,1096.0,120.0,65.0,19.0,315.0,216.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.5833333333333,39.25,Deciduous Forest,False,True,False,False,False,False,False,False,False,False,False
8858,114.0,118.0,31.0,9074.0,298.0,-72.0,370.0,207.0,-9.0,226.0,1088.0,119.0,67.0,18.0,308.0,220.0,0.0,0.27412736415863,0,0.0,0.0,0.0,0.0,0.0,0.72587263584137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.4166666666667,39.25,Deciduous Forest,True,True,False,False,False,False,False,False,False,False,False
8885,111.0,131.0,36.0,8389.0,292.0,-70.0,362.0,215.0,-2.0,215.0,1108.0,116.0,74.0,14.0,324.0,238.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81.0833333333333,39.25,Deciduous Forest,False,True,False,False,False,False,False,False,False,False,False
8888,108.0,135.0,37.0,8328.0,291.0,-72.0,363.0,213.0,-3.0,213.0,1144.0,117.0,75.0,14.0,336.0,247.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.996983408927917,0.0,0.0,0.0,0.0,0.0030165950302034603,0.0,0.0,0.0,-80.25,39.25,Deciduous Forest,False,True,False,False,False,False,True,False,False,False,False
8892,80.0,122.0,35.0,8051.0,252.0,-93.0,345.0,162.0,92.0,179.0,1284.0,127.0,89.0,12.0,361.0,287.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0674500539898872,0.0,0.932549953460693,0.0,0.0,0.0,0.0,0.0,0.0,-79.4166666666667,39.25,Mixed Forest,False,True,False,True,False,False,False,False,False,False,False
8900,115.0,126.0,34.0,8601.0,300.0,-67.0,367.0,202.0,0.0,223.0,954.0,96.0,61.0,14.0,274.0,188.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.863929569721222,0.136070415377617,0.0,0.0,-78.0833333333333,39.25,Pasture/Hay,False,False,False,False,False,False,True,True,False,False,False
8901,117.0,124.0,34.0,8589.0,301.0,-63.0,364.0,204.0,2.0,225.0,973.0,98.0,63.0,13.0,277.0,196.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47614750266075107,0.523852527141571,0.0,0.0,-77.9166666666667,39.25,Cultivated Crops,False,False,False,False,False,False,True,True,False,False,False
8902,116.0,121.0,33.0,8588.0,299.0,-62.0,361.0,204.0,2.0,225.0,1005.0,101.0,66.0,13.0,283.0,206.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.517015695571899,0.0,0.304856389760971,0.0,0.0,0.17812791466713,0.0,0.0,0.0,-77.75,39.25,Deciduous Forest,False,True,False,True,False,False,True,False,False,False,False
8903,120.0,122.0,33.0,8595.0,304.0,-58.0,362.0,207.0,6.0,228.0,995.0,98.0,66.0,12.0,279.0,207.0,0.0,0.0,0,0.8075206279754642,0.0,0.0,0.0,0.0,0.155850037932396,0.0,0.0,0.0,0.0,0.0366293638944626,0.0,0.0,0.0,-77.5833333333333,39.25,Developed,False,True,False,False,False,False,True,False,False,True,False
8904,120.0,121.0,33.0,8572.0,302.0,-57.0,359.0,207.0,6.0,228.0,996.0,98.0,67.0,12.0,280.0,209.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.874778866767883,0.0,0.0,0.0,0.0,0.12522111833095598,0.0,0.0,0.0,-77.4166666666667,39.25,Deciduous Forest,False,True,False,False,False,False,True,False,False,False,False
8905,117.0,119.0,33.0,8531.0,297.0,-59.0,356.0,204.0,4.0,225.0,1032.0,104.0,70.0,12.0,285.0,217.0,0.0,0.0,0,0.39435124397277793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.605648756027222,0.0,0.0,0.0,-77.25,39.25,Pasture/Hay,False,False,False,False,False,False,True,False,False,True,False
8907,121.0,118.0,33.0,8555.0,303.0,-54.0,357.0,208.0,8.0,229.0,1094.0,109.0,75.0,10.0,292.0,240.0,0.0,0.0,0,0.0264042913913727,0.33386293053627003,0.0,0.0,0.0,0.0468865595757961,0.0,0.0,0.0,0.0,0.592846214771271,0.0,0.0,0.0,-76.9166666666667,39.25,Pasture/Hay,False,True,False,False,False,False,True,False,False,True,False
8908,126.0,116.0,32.0,8633.0,309.0,-48.0,357.0,214.0,13.0,236.0,1104.0,107.0,76.0,10.0,299.0,246.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76.75,39.25,Deciduous Forest,False,True,False,False,False,False,False,False,False,False,False
8909,133.0,115.0,32.0,8722.0,317.0,-42.0,359.0,244.0,19.0,244.0,1091.0,107.0,76.0,11.0,304.0,245.0,0.0,0.462435215711594,0,0.0,0.0,0.0,0.537564754486084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76.5833333333333,39.25,Developed,True,False,False,False,False,False,False,False,False,True,False
8910,133.0,114.0,32.0,8693.0,314.0,-42.0,356.0,243.0,19.0,243.0,1102.0,109.0,75.0,11.0,309.0,247.0,0.0,0.601737141609192,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39341306686401395,0.0,0.0,0.0,0.0,0.00484977941960096,0.0,-76.4166666666667,39.25,Open Water,True,False,False,True,False,False,False,False,False,False,True
8911,130.0,113.0,32.0,8531.0,308.0,-42.0,350.0,238.0,18.0,238.0,1106.0,109.0,74.0,11.0,313.0,249.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76.25,39.25,Open Water,True,False,False,False,False,False,False,False,False,False,False
8912,128.0,114.0,32.0,8475.0,306.0,-43.0,349.0,235.0,16.0,235.0,1105.0,108.0,74.0,11.0,312.0,248.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-76.0833333333333,39.25,Cultivated Crops,False,False,False,False,False,False,False,True,False,False,False
8914,125.0,115.0,33.0,8364.0,302.0,-44.0,346.0,224.0,15.0,231.0,1082.0,107.0,73.0,11.0,302.0,240.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-75.75,39.25,Cultivated Crops,False,False,False,False,False,False,False,True,False,False,False
8916,126.0,108.0,31.0,8383.0,300.0,-41.0,341.0,226.0,17.0,233.0,1067.0,109.0,75.0,11.0,295.0,240.0,0.0,0.257419139146805,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7425808310508729,-75.4166666666667,39.25,Wetlands,True,False,False,False,False,False,False,False,False,False,True
8919,124.0,111.0,32.0,8238.0,297.0,-44.0,341.0,223.0,139.0,229.0,1083.0,113.0,80.0,10.0,290.0,256.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301457643508911,0.0,0.0,0.0,0.0,0.698542356491089,0.0,-74.9166666666667,39.25,Wetlands,False,False,False,True,False,False,False,False,False,False,True
8921,124.0,100.0,30.0,8086.0,288.0,-38.0,326.0,223.0,140.0,227.0,1065.0,114.0,74.0,12.0,287.0,255.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.5833333333333,39.25,Open Water,True,False,False,False,False,False,False,False,False,False,False
8922,123.0,94.0,29.0,8068.0,283.0,-36.0,319.0,222.0,140.0,226.0,1060.0,115.0,72.0,13.0,287.0,256.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.4166666666667,39.25,Other,False,False,False,False,False,False,False,False,True,False,False
8945,105.0,193.0,45.0,7877.0,335.0,-86.0,421.0,140.0,202.0,209.0,131.0,15.0,8.0,19.0,30.0,37.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16118124127388,0.0,0.0,0.0,0.838818788528442,0.0,-119.083333333333,39.0833333333333,Wetlands,False,False,False,False,True,False,False,False,False,False,True
8949,64.0,177.0,42.0,7919.0,291.0,-123.0,414.0,48.0,-23.0,170.0,310.0,31.0,22.0,13.0,76.0,67.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-114.75,39.0833333333333,Shrub/Scrub,False,False,False,False,True,False,False,False,False,False,False
8960,111.0,153.0,35.0,9526.0,338.0,-95.0,433.0,180.0,-14.0,234.0,241.0,26.0,14.0,19.0,59.0,47.0,0.0,0.0,0,0.5766003131866461,0.0463063381612301,0.37709334492683394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.583333333333,39.0833333333333,Developed,False,False,False,False,False,False,False,False,False,True,False
8963,37.0,154.0,39.0,8038.0,244.0,-147.0,391.0,-23.0,117.0,142.0,585.0,66.0,29.0,16.0,128.0,146.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.083333333333,39.0833333333333,Deciduous Forest,False,True,False,False,False,False,False,False,False,False,False
8965,20.0,163.0,40.0,8102.0,228.0,-175.0,403.0,119.0,54.0,124.0,496.0,50.0,29.0,14.0,127.0,115.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.385913521051407,0.0,0.614086449146271,0.0,0.0,0.0,0.0,0.0,0.0,-107.583333333333,39.0833333333333,Mixed Forest,False,True,False,True,False,False,False,False,False,False,False
8969,-12.0,151.0,39.0,8015.0,184.0,-198.0,382.0,87.0,19.0,91.0,622.0,63.0,37.0,15.0,161.0,164.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.75,39.0833333333333,Evergreen Forest,False,False,True,False,False,False,False,False,False,False,False
9004,128.0,112.0,28.0,9712.0,318.0,-71.0,389.0,227.0,-2.0,249.0,961.0,129.0,31.0,43.0,335.0,100.0,0.0,0.0,0,0.0,0.0353162586688995,0.0,0.964683771133423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-94.5833333333333,39.0833333333333,Developed,False,False,False,False,False,False,False,False,False,True,False
9005,125.0,117.0,29.0,9716.0,317.0,-77.0,394.0,223.0,-6.0,245.0,971.0,128.0,32.0,42.0,335.0,103.0,0.0,0.0,0,0.9162462949752809,0.0007773046381771559,0.082976408302784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-94.4166666666667,39.0833333333333,Developed,False,False,False,False,False,False,False,False,False,True,False
9015,120.0,117.0,29.0,9640.0,314.0,-79.0,393.0,218.0,-10.0,240.0,981.0,121.0,37.0,31.0,302.0,133.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.591555655002594,0.0,0.0,0.0,0.0,0.40844437479972795,0.0,0.0,0.0,-92.25,39.0833333333333,Deciduous Forest,False,True,False,False,False,False,True,False,False,False,False
9023,119.0,120.0,30.0,9539.0,311.0,-78.0,389.0,217.0,-11.0,236.0,1004.0,105.0,53.0,20.0,283.0,193.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-88.75,39.0833333333333,Cultivated Crops,False,False,False,False,False,False,False,True,False,False,False
9030,119.0,120.0,31.0,9300.0,306.0,-74.0,380.0,213.0,-8.0,233.0,1092.0,123.0,60.0,21.0,314.0,208.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-87.0833333333333,39.0833333333333,Cultivated Crops,False,False,False,False,False,False,False,True,False,False,False
9059,84.0,124.0,35.0,8025.0,256.0,-90.0,346.0,166.0,96.0,183.0,1303.0,130.0,90.0,12.0,369.0,292.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.5833333333333,39.0833333333333,Deciduous Forest,False,True,False,False,False,False,False,False,False,False,False
9060,75.0,119.0,34.0,7970.0,244.0,-98.0,342.0,156.0,-33.0,173.0,1326.0,128.0,93.0,10.0,366.0,298.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.8383882641792301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16161175072193099,-79.4166666666667,39.0833333333333,Deciduous Forest,False,True,False,False,False,False,False,False,False,False,True
9061,88.0,126.0,36.0,8034.0,263.0,-87.0,350.0,169.0,-20.0,187.0,1139.0,114.0,76.0,12.0,324.0,240.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.25,39.0833333333333,Deciduous Forest,False,True,False,False,False,False,False,False,False,False,False
9066,107.0,130.0,35.0,8400.0,290.0,-76.0,366.0,193.0,-5.0,212.0,947.0,96.0,59.0,16.0,275.0,181.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.44432991743087796,0.0,0.5556700825691221,0.0,0.0,0.0,0.0,0.0,0.0,-78.4166666666667,39.0833333333333,Mixed Forest,False,True,False,True,False,False,False,False,False,False,False
9067,114.0,130.0,35.0,8501.0,298.0,-70.0,368.0,200.0,0.0,220.0,950.0,96.0,60.0,15.0,277.0,184.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-78.25,39.0833333333333,Pasture/Hay,False,False,False,False,False,False,True,False,False,False,False
9068,117.0,127.0,34.0,8544.0,300.0,-66.0,366.0,204.0,3.0,224.0,966.0,97.0,62.0,15.0,279.0,189.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-78.0833333333333,39.0833333333333,Pasture/Hay,False,False,False,False,False,False,True,False,False,False,False
9069,116.0,122.0,33.0,8546.0,296.0,-65.0,361.0,203.0,2.0,223.0,1004.0,102.0,64.0,14.0,286.0,199.0,0.0,0.0,0,0.17118817567825304,0.0,0.0,0.0,0.0,0.8288118243217472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77.9166666666667,39.0833333333333,Deciduous Forest,False,True,False,False,False,False,False,False,False,True,False
9070,120.0,123.0,33.0,8539.0,303.0,-59.0,362.0,207.0,7.0,228.0,1014.0,102.0,66.0,13.0,285.0,208.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0202628243714571,0.0,0.0,0.0,0.0,0.979737162590027,0.0,0.0,0.0,-77.75,39.0833333333333,Pasture/Hay,False,True,False,False,False,False,True,False,False,False,False
9072,124.0,122.0,33.0,8529.0,306.0,-53.0,359.0,210.0,11.0,232.0,1001.0,98.0,68.0,12.0,280.0,212.0,0.0,0.10296748578548402,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44556066393852206,0.366723388433456,0.0847484692931175,0.0,-77.4166666666667,39.0833333333333,Pasture/Hay,True,False,False,False,False,False,True,True,False,False,True
9073,123.0,120.0,33.0,8509.0,303.0,-53.0,356.0,210.0,10.0,230.0,1021.0,101.0,69.0,12.0,285.0,217.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77.25,39.0833333333333,Developed,False,False,False,False,False,False,False,False,False,True,False
9074,123.0,118.0,33.0,8503.0,302.0,-53.0,355.0,210.0,10.0,230.0,1058.0,105.0,72.0,11.0,293.0,227.0,0.0,0.0,0,0.42321017384529097,0.5767897963523859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77.0833333333333,39.0833333333333,Developed,False,False,False,False,False,False,False,False,False,True,False
9075,125.0,117.0,33.0,8531.0,305.0,-49.0,354.0,212.0,13.0,233.0,1083.0,107.0,73.0,11.0,298.0,235.0,0.0,0.0,0,0.249394431710243,0.750605583190918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76.9166666666667,39.0833333333333,Developed,False,False,False,False,False,False,False,False,False,True,False
9076,128.0,116.0,32.0,8505.0,307.0,-45.0,352.0,236.0,16.0,236.0,1080.0,106.0,73.0,11.0,302.0,237.0,0.0,0.0,0,0.886811673641205,0.0,0.0,0.0389744825661182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0742138624191284,0.0,-76.75,39.0833333333333,Developed,False,False,False,False,False,False,False,False,False,True,True
9077,131.0,111.0,31.0,8555.0,309.0,-39.0,348.0,240.0,19.0,240.0,1081.0,110.0,73.0,12.0,307.0,240.0,0.0,0.0,0,0.21110394597053503,0.575841248035431,0.0,0.0,0.0,0.0,0.0,0.213054835796356,0.0,0.0,0.0,0.0,0.0,0.0,-76.5833333333333,39.0833333333333,Developed,False,False,False,True,False,False,False,False,False,True,False
9078,133.0,107.0,31.0,8553.0,308.0,-36.0,344.0,241.0,21.0,241.0,1085.0,113.0,73.0,14.0,313.0,241.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76.4166666666667,39.0833333333333,Open Water,True,False,False,False,False,False,False,False,False,False,False
9079,132.0,111.0,32.0,8464.0,308.0,-38.0,346.0,239.0,21.0,239.0,1097.0,110.0,74.0,12.0,311.0,248.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76.25,39.0833333333333,Open Water,True,False,False,False,False,False,False,False,False,False,False
9080,130.0,114.0,32.0,8398.0,307.0,-40.0,347.0,236.0,19.0,236.0,1099.0,109.0,75.0,11.0,309.0,251.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-76.0833333333333,39.0833333333333,Cultivated Crops,False,False,False,False,False,False,False,True,False,False,False
9082,126.0,114.0,33.0,8294.0,303.0,-42.0,345.0,225.0,17.0,231.0,1092.0,111.0,75.0,11.0,306.0,246.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-75.75,39.0833333333333,Wetlands,False,False,False,False,False,False,False,False,False,False,True
9084,127.0,108.0,32.0,8282.0,298.0,-39.0,337.0,226.0,19.0,232.0,1073.0,114.0,76.0,12.0,299.0,244.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115914523601532,0.0,0.884085476398468,-75.4166666666667,39.0833333333333,Wetlands,False,False,False,False,False,False,False,True,False,False,True
9085,126.0,103.0,31.0,8111.0,290.0,-38.0,328.0,224.0,143.0,228.0,1071.0,113.0,80.0,10.0,287.0,257.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.9166666666667,39.0833333333333,Open Water,True,False,False,False,False,False,False,False,False,False,False
9086,125.0,102.0,31.0,8082.0,289.0,-38.0,327.0,224.0,142.0,228.0,1070.0,114.0,78.0,11.0,287.0,257.0,0.0,0.490603029727936,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.509396970272064,-74.75,39.0833333333333,Wetlands,True,False,False,False,False,False,False,False,False,False,True
9113,82.0,184.0,43.0,7979.0,311.0,-110.0,421.0,70.0,-18.0,187.0,260.0,26.0,18.0,13.0,65.0,55.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-115.083333333333,38.9166666666667,Shrub/Scrub,False,False,False,False,True,False,False,False,False,False,False
9123,80.0,147.0,36.0,8695.0,295.0,-108.0,403.0,146.0,-31.0,193.0,387.0,39.0,21.0,17.0,95.0,83.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.583333333333,38.9166666666667,Evergreen Forest,False,False,True,False,False,False,False,False,False,False,False
9125,83.0,155.0,37.0,8671.0,300.0,-111.0,411.0,148.0,-29.0,195.0,361.0,37.0,20.0,17.0,88.0,76.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9531242251396179,0.0,0.0468757823109627,0.0,0.0,0.0,0.0,0.0,-108.25,38.9166666666667,Evergreen Forest,False,False,True,False,True,False,False,False,False,False,False
9126,76.0,163.0,39.0,8539.0,294.0,-120.0,414.0,141.0,-34.0,186.0,371.0,37.0,21.0,16.0,89.0,80.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-107.916666666667,38.9166666666667,Cultivated Crops,False,False,False,False,False,False,False,True,False,False,False
9170,127.0,116.0,29.0,9650.0,319.0,-73.0,392.0,225.0,-2.0,247.0,964.0,140.0,29.0,45.0,342.0,94.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.230179399251938,0.0,0.0,0.0,0.0,0.7698205709457401,0.0,0.0,0.0,-94.9166666666667,38.9166666666667,Pasture/Hay,False,True,False,False,False,False,True,False,False,False,False
9171,126.0,114.0,29.0,9624.0,315.0,-73.0,388.0,223.0,-3.0,245.0,971.0,138.0,30.0,44.0,341.0,97.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-94.75,38.9166666666667,Developed,False,False,False,False,False,False,False,False,False,True,False
9172,125.0,113.0,28.0,9665.0,315.0,-75.0,390.0,223.0,-5.0,244.0,965.0,135.0,31.0,44.0,337.0,99.0,0.0,0.0,0,0.48125433921814004,0.17900633811950697,0.0,0.0,0.0,0.339739322662354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-94.5833333333333,38.9166666666667,Developed,False,True,False,False,False,False,False,False,False,True,False
9173,123.0,118.0,29.0,9628.0,315.0,-79.0,394.0,220.0,-7.0,242.0,978.0,132.0,33.0,42.0,334.0,104.0,0.0,0.0,0,0.29514580965042103,0.579614162445068,0.0,0.12524005770683302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-94.4166666666667,38.9166666666667,Developed,False,False,False,False,False,False,False,False,False,True,False
9176,124.0,121.0,30.0,9624.0,318.0,-79.0,397.0,222.0,-6.0,243.0,1010.0,124.0,36.0,36.0,322.0,120.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0573886260390282,0.0,0.0,0.0,0.0,0.909787476062775,0.0328238755464554,0.0,0.0,-93.5833333333333,38.9166666666667,Pasture/Hay,False,True,False,False,False,False,True,True,False,False,False
9178,123.0,119.0,29.0,9735.0,318.0,-83.0,401.0,178.0,-11.0,243.0,1012.0,127.0,35.0,32.0,302.0,134.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0587337985634804,0.9412661790847779,0.0,0.0,-92.75,38.9166666666667,Cultivated Crops,False,False,False,False,False,False,True,True,False,False,False
9180,125.0,119.0,30.0,9587.0,318.0,-76.0,394.0,179.0,-5.0,244.0,982.0,124.0,36.0,31.0,295.0,134.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.312682956457138,0.0,0.0,0.0,0.0,0.68731701374054,0.0,0.0,0.0,-92.4166666666667,38.9166666666667,Pasture/Hay,False,True,False,False,False,False,True,False,False,False,False
9181,122.0,117.0,29.0,9529.0,315.0,-76.0,391.0,219.0,-7.0,241.0,978.0,121.0,38.0,30.0,295.0,138.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0876426994800568,0.0,0.0,0.0,0.0,0.912357330322266,0.0,0.0,0.0,-92.25,38.9166666666667,Pasture/Hay,False,True,False,False,False,False,True,False,False,False,False
9184,124.0,129.0,32.0,9393.0,319.0,-78.0,397.0,219.0,-4.0,240.0,960.0,107.0,43.0,23.0,274.0,161.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339636474847794,0.0,0.0,0.660363495349884,0.0,0.0,0.0,-90.9166666666667,38.9166666666667,Pasture/Hay,False,False,False,True,False,False,True,False,False,False,False
9186,124.0,115.0,29.0,9652.0,314.0,-75.0,389.0,223.0,-7.0,243.0,963.0,104.0,46.0,20.0,269.0,174.0,0.0,0.835227727890015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164772272109985,0.0,-90.25,38.9166666666667,Open Water,True,False,False,False,False,False,False,False,False,False,True
